RATING_ID,ORDER_ID,RATING
78e9e7f2-1b65-4887-98cf-0881e306002c,e616d4ba-b5d5-4756-a8b0-7d3531c1c82b,5
bade6829-0604-4d02-80a0-c9bfbdb00a3f,cd5a2188-b7e0-49ae-9a8d-e1ad4cfbdd9d,3
577b7368-336b-4cc4-ba32-0e2666725617,ad33e7be-82a8-4e6f-9dab-756d11a51887,2
43711d64-d177-4596-9663-801f1a1adcb8,72f79592-7d1a-4b90-adb7-6a91440c6fe9,5
8a0d7150-b67c-4f8f-be90-e7f998eea527,e9112f6b-2db9-4739-b454-d3446fd3af51,2
4f5fbc2f-8d30-4f99-bd45-871a8c79d898,b9425ae4-d3a5-4825-b8e9-41125796d969,5
ba0aef91-f1b7-4209-a3ae-7f1e2b8701b2,cb47529b-52b6-4d6d-9403-2b5df6a9f214,3
5e9c558e-27f7-4751-891c-cc5eb5688a5a,f3dd9cbe-b631-45fd-bc0f-bdfc3e89b10f,2
285f32c1-c1bc-49a9-b4e5-e0f942f8bc12,c64d368f-02a2-4944-86ea-5c0a64398040,3
5a1f133f-47ce-4d5a-8762-ae02ab306525,eddf8f48-e22a-4ac0-9a86-2a3d86c9aa3f,2
3db38ae4-43b2-4c6c-a19e-55f40e4fc294,cbb72178-0768-4cf0-bd1b-b06018fe4b56,4
d5007a95-5df8-4900-9c5c-3f34dab64e73,2a719e9f-94ab-4e0e-9d14-5b6a1b0daea3,4
19e488bd-dd65-4d11-852c-75d7260c846d,4aecbafc-43f5-43c8-a945-65b28b47d55a,5
46b4a750-94ce-447c-9805-e9e68ec703e8,aef25548-15df-4f8c-86dc-fd3378d9a341,4
5101558e-2558-4cf1-895f-1af933c874a2,27d1cc8f-7d4a-421b-b9a4-9bd6366470b1,2
c1d742ae-4dde-4d5d-bca9-3e1b137e9302,70a56786-c5a9-4285-82b4-5caa2d715907,5
39256547-dd2d-418d-960c-181fc28435e5,e281406f-90c1-45c1-908b-61a381cf3b35,4
9581d857-097a-48eb-b0f2-f1c49346b430,33a871e1-339a-4016-9354-cf7864cda5e2,3
c9ca7268-c80a-476c-9d00-fdcf844d57f4,9d70ba3b-a54c-4bd7-b706-a8f1bae8255a,1
2a3c63ad-6fc0-468f-a303-b5c61d5d8da2,d067b87f-8b26-4a1a-ad9c-d661e5f3d134,3
292c324e-4cb2-4371-9a42-ff12d868f6f5,554dead4-e5aa-4eca-8f1a-7daf44b8694b,2
f3976aca-c646-4f57-bce6-a199e1f3d44d,d291d822-fe0d-450a-9586-864b5b80bda0,3
fedfe323-6282-4cd4-bf07-1616f80e078b,76eb3afb-5fa8-45aa-b743-ec1fd7abcf98,3
a569c9b3-1677-459a-a97c-8bb746509244,c66753fe-0d08-48fa-9a4b-5903b4d4177a,3
56b43d58-6f7e-4177-a3ff-bce89f7371b2,28aae5f4-a665-427d-93c4-964908c859a7,5
238f8941-7b18-4507-b656-2df031eb9827,333d8235-d2cf-4780-98ca-ccc825049b7c,1
30b5a213-abaa-4b73-8290-72c33cdc0589,f33db165-ab81-4fc5-b537-aff80dbf5a57,1
6892686b-e872-415b-b1be-5453d435f2b4,111ca39a-53b2-4ce0-a263-f3b3ca5cbad3,5
